biosample_id_namespace	biosample_id	subject_id_namespace	subject_id
cfde_id_namespace_id:BCDC	20180725_sample_9	cfde_id_namespace_id:BCDC	mouse_ANUPT
cfde_id_namespace_id:BCDC	20180726_sample_3	cfde_id_namespace_id:BCDC	mouse_XHGCQ
cfde_id_namespace_id:BCDC	20180726_sample_4	cfde_id_namespace_id:BCDC	mouse_XHGCQ
cfde_id_namespace_id:BCDC	20180726_sample_5	cfde_id_namespace_id:BCDC	mouse_XHGCQ
cfde_id_namespace_id:BCDC	20180726_sample_6	cfde_id_namespace_id:BCDC	mouse_XHGCQ
cfde_id_namespace_id:BCDC	20180726_sample_7	cfde_id_namespace_id:BCDC	mouse_XHGCQ
cfde_id_namespace_id:BCDC	20180817_sample_2	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180817_sample_3	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180817_sample_4	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180817_sample_5	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180817_sample_6	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180817_sample_7	cfde_id_namespace_id:BCDC	mouse_APLSV
cfde_id_namespace_id:BCDC	20180820_sample_1	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_2	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_3	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_4	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_5	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_6	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180820_sample_7	cfde_id_namespace_id:BCDC	mouse_WVNFF
cfde_id_namespace_id:BCDC	20180822_sample_1	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180822_sample_2	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180822_sample_3	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180822_sample_4	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180822_sample_6	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180822_sample_7	cfde_id_namespace_id:BCDC	mouse_MSVHB
cfde_id_namespace_id:BCDC	20180828_sample_2	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_3	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_4	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_5	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_6	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_7	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180828_sample_8	cfde_id_namespace_id:BCDC	mouse_UAOAE
cfde_id_namespace_id:BCDC	20180829_sample_1	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_2	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_3	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_4	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_5	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_6	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_7	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180829_sample_8	cfde_id_namespace_id:BCDC	mouse_PSDCQ
cfde_id_namespace_id:BCDC	20180830_sample_1	cfde_id_namespace_id:BCDC	mouse_QLNUF
cfde_id_namespace_id:BCDC	20180830_sample_2	cfde_id_namespace_id:BCDC	mouse_QLNUF
cfde_id_namespace_id:BCDC	20180830_sample_5	cfde_id_namespace_id:BCDC	mouse_QLNUF
cfde_id_namespace_id:BCDC	20180830_sample_6	cfde_id_namespace_id:BCDC	mouse_QLNUF
cfde_id_namespace_id:BCDC	20180904_sample_1	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_2	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_3	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_4	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_5	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_6	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_7	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180904_sample_9	cfde_id_namespace_id:BCDC	mouse_CIEXQ
cfde_id_namespace_id:BCDC	20180905_sample_1	cfde_id_namespace_id:BCDC	mouse_NUCAT
cfde_id_namespace_id:BCDC	20180905_sample_2	cfde_id_namespace_id:BCDC	mouse_NUCAT
cfde_id_namespace_id:BCDC	20180910_sample_2	cfde_id_namespace_id:BCDC	mouse_UWACR
cfde_id_namespace_id:BCDC	20180910_sample_3	cfde_id_namespace_id:BCDC	mouse_UWACR
cfde_id_namespace_id:BCDC	20180911_sample_1	cfde_id_namespace_id:BCDC	mouse_YJVZC
cfde_id_namespace_id:BCDC	20180911_sample_2	cfde_id_namespace_id:BCDC	mouse_YJVZC
cfde_id_namespace_id:BCDC	20180911_sample_3	cfde_id_namespace_id:BCDC	mouse_YJVZC
cfde_id_namespace_id:BCDC	20180911_sample_5	cfde_id_namespace_id:BCDC	mouse_YJVZC
cfde_id_namespace_id:BCDC	20180911_sample_6	cfde_id_namespace_id:BCDC	mouse_YJVZC
cfde_id_namespace_id:BCDC	20180912_sample_2	cfde_id_namespace_id:BCDC	mouse_HNXRO
cfde_id_namespace_id:BCDC	20180912_sample_3	cfde_id_namespace_id:BCDC	mouse_HNXRO
cfde_id_namespace_id:BCDC	20180912_sample_6	cfde_id_namespace_id:BCDC	mouse_HNXRO
cfde_id_namespace_id:BCDC	20180913_sample_2	cfde_id_namespace_id:BCDC	mouse_VWBJB
cfde_id_namespace_id:BCDC	20180917_sample_1	cfde_id_namespace_id:BCDC	mouse_ZQHAI
cfde_id_namespace_id:BCDC	20180917_sample_2	cfde_id_namespace_id:BCDC	mouse_ZQHAI
cfde_id_namespace_id:BCDC	20180917_sample_3	cfde_id_namespace_id:BCDC	mouse_ZQHAI
cfde_id_namespace_id:BCDC	20180917_sample_4	cfde_id_namespace_id:BCDC	mouse_ZQHAI
cfde_id_namespace_id:BCDC	20180917_sample_5	cfde_id_namespace_id:BCDC	mouse_ZQHAI
cfde_id_namespace_id:BCDC	20180918_sample_1	cfde_id_namespace_id:BCDC	mouse_KVPGJ
cfde_id_namespace_id:BCDC	20180918_sample_2	cfde_id_namespace_id:BCDC	mouse_KVPGJ
cfde_id_namespace_id:BCDC	20180918_sample_3	cfde_id_namespace_id:BCDC	mouse_KVPGJ
cfde_id_namespace_id:BCDC	20180920_sample_1	cfde_id_namespace_id:BCDC	mouse_WZCRY
cfde_id_namespace_id:BCDC	20180920_sample_2	cfde_id_namespace_id:BCDC	mouse_WZCRY
cfde_id_namespace_id:BCDC	20180920_sample_3	cfde_id_namespace_id:BCDC	mouse_WZCRY
cfde_id_namespace_id:BCDC	20180920_sample_4	cfde_id_namespace_id:BCDC	mouse_WZCRY
cfde_id_namespace_id:BCDC	20180921_sample_1	cfde_id_namespace_id:BCDC	mouse_XMZGY
cfde_id_namespace_id:BCDC	20180921_sample_2	cfde_id_namespace_id:BCDC	mouse_XMZGY
cfde_id_namespace_id:BCDC	20180921_sample_3	cfde_id_namespace_id:BCDC	mouse_XMZGY
cfde_id_namespace_id:BCDC	20180925_sample_9	cfde_id_namespace_id:BCDC	mouse_DMTAH
cfde_id_namespace_id:BCDC	20180926_sample_1	cfde_id_namespace_id:BCDC	mouse_NPNLS
cfde_id_namespace_id:BCDC	20180926_sample_3	cfde_id_namespace_id:BCDC	mouse_NPNLS
cfde_id_namespace_id:BCDC	20180926_sample_4	cfde_id_namespace_id:BCDC	mouse_NPNLS
cfde_id_namespace_id:BCDC	20180926_sample_7	cfde_id_namespace_id:BCDC	mouse_NPNLS
cfde_id_namespace_id:BCDC	20180926_sample_9	cfde_id_namespace_id:BCDC	mouse_NPNLS
cfde_id_namespace_id:BCDC	20180927_sample_10	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_1	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_2	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_3	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_4	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_5	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_7	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20180927_sample_9	cfde_id_namespace_id:BCDC	mouse_WOBBW
cfde_id_namespace_id:BCDC	20181002_sample_10	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_1	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_2	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_3	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_4	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_5	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_6	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_7	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_8	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181002_sample_9	cfde_id_namespace_id:BCDC	mouse_VSYZV
cfde_id_namespace_id:BCDC	20181003_sample_10	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_1	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_2	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_3	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_4	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_5	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_6	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_7	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_8	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181003_sample_9	cfde_id_namespace_id:BCDC	mouse_ZZVQT
cfde_id_namespace_id:BCDC	20181004_sample_1	cfde_id_namespace_id:BCDC	mouse_JFOVK
cfde_id_namespace_id:BCDC	20181004_sample_3	cfde_id_namespace_id:BCDC	mouse_JFOVK
cfde_id_namespace_id:BCDC	20181004_sample_5	cfde_id_namespace_id:BCDC	mouse_JFOVK
cfde_id_namespace_id:BCDC	20181004_sample_6	cfde_id_namespace_id:BCDC	mouse_JFOVK
cfde_id_namespace_id:BCDC	20181004_sample_8	cfde_id_namespace_id:BCDC	mouse_JFOVK
cfde_id_namespace_id:BCDC	20181009_sample_2	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181009_sample_3	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181009_sample_4	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181009_sample_5	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181009_sample_6	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181009_sample_7	cfde_id_namespace_id:BCDC	mouse_EAHUL
cfde_id_namespace_id:BCDC	20181010_sample_10	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_1	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_3	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_4	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_5	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_6	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181010_sample_8	cfde_id_namespace_id:BCDC	mouse_LEGDF
cfde_id_namespace_id:BCDC	20181011_sample_10	cfde_id_namespace_id:BCDC	mouse_HTPMR
cfde_id_namespace_id:BCDC	20181011_sample_3	cfde_id_namespace_id:BCDC	mouse_MTOCW
cfde_id_namespace_id:BCDC	20181011_sample_4	cfde_id_namespace_id:BCDC	mouse_HTPMR
cfde_id_namespace_id:BCDC	20181011_sample_8	cfde_id_namespace_id:BCDC	mouse_HTPMR
cfde_id_namespace_id:BCDC	20181011_sample_9	cfde_id_namespace_id:BCDC	mouse_HTPMR
cfde_id_namespace_id:BCDC	20181109_sample_10	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_1	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_2	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_3	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_5	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_7	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_8	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181109_sample_9	cfde_id_namespace_id:BCDC	mouse_JSQXS
cfde_id_namespace_id:BCDC	20181112_sample_11	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181112_sample_1	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181112_sample_4	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181112_sample_5	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181112_sample_6	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181112_sample_8	cfde_id_namespace_id:BCDC	mouse_ZWZEZ
cfde_id_namespace_id:BCDC	20181114_sample_1	cfde_id_namespace_id:BCDC	mouse_UWILU
cfde_id_namespace_id:BCDC	20181114_sample_2	cfde_id_namespace_id:BCDC	mouse_UWILU
cfde_id_namespace_id:BCDC	20181114_sample_4	cfde_id_namespace_id:BCDC	mouse_UWILU
cfde_id_namespace_id:BCDC	20181116_sample_10	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_12	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_2	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_3	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_4	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_5	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181116_sample_7	cfde_id_namespace_id:BCDC	mouse_AZZAO
cfde_id_namespace_id:BCDC	20181121_sample_1	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_2	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_3	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_4	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_5	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_6	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181121_sample_7	cfde_id_namespace_id:BCDC	mouse_BVPYH
cfde_id_namespace_id:BCDC	20181126_sample_2	cfde_id_namespace_id:BCDC	mouse_MUAPG
cfde_id_namespace_id:BCDC	20181126_sample_6	cfde_id_namespace_id:BCDC	mouse_MUAPG
cfde_id_namespace_id:BCDC	20181127_sample_1	cfde_id_namespace_id:BCDC	mouse_EVWCL
cfde_id_namespace_id:BCDC	20181127_sample_3	cfde_id_namespace_id:BCDC	mouse_EVWCL
cfde_id_namespace_id:BCDC	20181127_sample_4	cfde_id_namespace_id:BCDC	mouse_EVWCL
cfde_id_namespace_id:BCDC	20181127_sample_5	cfde_id_namespace_id:BCDC	mouse_EVWCL
cfde_id_namespace_id:BCDC	20181127_sample_7	cfde_id_namespace_id:BCDC	mouse_EVWCL
cfde_id_namespace_id:BCDC	20181129_sample_1	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181129_sample_2	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181129_sample_3	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181129_sample_4	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181129_sample_5	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181129_sample_6	cfde_id_namespace_id:BCDC	mouse_ZPSEV
cfde_id_namespace_id:BCDC	20181203_sample_10	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_2	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_3	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_4	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_5	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_6	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_7	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_8	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181203_sample_9	cfde_id_namespace_id:BCDC	mouse_YNEOQ
cfde_id_namespace_id:BCDC	20181205_sample_1	cfde_id_namespace_id:BCDC	mouse_NTELP
cfde_id_namespace_id:BCDC	20181205_sample_2	cfde_id_namespace_id:BCDC	mouse_NTELP
cfde_id_namespace_id:BCDC	20181207_sample_1	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_2	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_3	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_4	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_5	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_6	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181207_sample_7	cfde_id_namespace_id:BCDC	mouse_ZZPUG
cfde_id_namespace_id:BCDC	20181208_sample_10	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_1	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_2	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_3	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_4	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_5	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_6	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_7	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_8	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181208_sample_9	cfde_id_namespace_id:BCDC	mouse_DAEWZ
cfde_id_namespace_id:BCDC	20181211_sample_1	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_2	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_4	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_5	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_6	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_7	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_8	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181211_sample_9	cfde_id_namespace_id:BCDC	mouse_JVEDB
cfde_id_namespace_id:BCDC	20181213_sample_1	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_2	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_3	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_4	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_5	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_6	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181213_sample_7	cfde_id_namespace_id:BCDC	mouse_TJZSZ
cfde_id_namespace_id:BCDC	20181214_sample_1	cfde_id_namespace_id:BCDC	mouse_AXEMD
cfde_id_namespace_id:BCDC	20181214_sample_2	cfde_id_namespace_id:BCDC	mouse_AXEMD
cfde_id_namespace_id:BCDC	20190108_sample_1	cfde_id_namespace_id:BCDC	mouse_PXPWB
cfde_id_namespace_id:BCDC	20190108_sample_2	cfde_id_namespace_id:BCDC	mouse_PXPWB
cfde_id_namespace_id:BCDC	20190108_sample_3	cfde_id_namespace_id:BCDC	mouse_PXPWB
cfde_id_namespace_id:BCDC	20190108_sample_5	cfde_id_namespace_id:BCDC	mouse_PXPWB
cfde_id_namespace_id:BCDC	20190108_sample_6	cfde_id_namespace_id:BCDC	mouse_PXPWB
cfde_id_namespace_id:BCDC	20190109_sample_2	cfde_id_namespace_id:BCDC	mouse_QTXLR
cfde_id_namespace_id:BCDC	20190110_sample_1	cfde_id_namespace_id:BCDC	mouse_CAASK
cfde_id_namespace_id:BCDC	20190110_sample_3	cfde_id_namespace_id:BCDC	mouse_CAASK
cfde_id_namespace_id:BCDC	20190110_sample_4	cfde_id_namespace_id:BCDC	mouse_CAASK
cfde_id_namespace_id:BCDC	20190110_sample_6	cfde_id_namespace_id:BCDC	mouse_CAASK
cfde_id_namespace_id:BCDC	20190110_sample_7	cfde_id_namespace_id:BCDC	mouse_CAASK
cfde_id_namespace_id:BCDC	20190117_sample_1	cfde_id_namespace_id:BCDC	mouse_ELCAA
cfde_id_namespace_id:BCDC	20190117_sample_2	cfde_id_namespace_id:BCDC	mouse_ELCAA
cfde_id_namespace_id:BCDC	20190117_sample_3	cfde_id_namespace_id:BCDC	mouse_ELCAA
cfde_id_namespace_id:BCDC	20190117_sample_4	cfde_id_namespace_id:BCDC	mouse_ELCAA
cfde_id_namespace_id:BCDC	20190117_sample_5	cfde_id_namespace_id:BCDC	mouse_ELCAA
cfde_id_namespace_id:BCDC	20190122_sample_10	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_11	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_12	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_13	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_14	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_16	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_17	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190122_sample_1	cfde_id_namespace_id:BCDC	mouse_HJKLM
cfde_id_namespace_id:BCDC	20190122_sample_2	cfde_id_namespace_id:BCDC	mouse_HJKLM
cfde_id_namespace_id:BCDC	20190122_sample_3	cfde_id_namespace_id:BCDC	mouse_HJKLM
cfde_id_namespace_id:BCDC	20190122_sample_5	cfde_id_namespace_id:BCDC	mouse_HJKLM
cfde_id_namespace_id:BCDC	20190122_sample_6	cfde_id_namespace_id:BCDC	mouse_HJKLM
cfde_id_namespace_id:BCDC	20190122_sample_9	cfde_id_namespace_id:BCDC	mouse_LNBSR
cfde_id_namespace_id:BCDC	20190123_sample_5	cfde_id_namespace_id:BCDC	mouse_CWQZH
cfde_id_namespace_id:BCDC	20190123_sample_7	cfde_id_namespace_id:BCDC	mouse_CWQZH
cfde_id_namespace_id:BCDC	20190123_sample_8	cfde_id_namespace_id:BCDC	mouse_CWQZH
cfde_id_namespace_id:BCDC	20190124_sample_4	cfde_id_namespace_id:BCDC	mouse_ZJZBS
cfde_id_namespace_id:BCDC	20190128_sample_11	cfde_id_namespace_id:BCDC	mouse_IGDZU
cfde_id_namespace_id:BCDC	20190128_sample_12	cfde_id_namespace_id:BCDC	mouse_IGDZU
cfde_id_namespace_id:BCDC	20190128_sample_2	cfde_id_namespace_id:BCDC	mouse_IGDZU
